iter	Passed	Remaining
918	7014	618
919	7021	610
920	7028	602
921	7034	595
922	7041	587
923	7047	579
924	7054	571
925	7061	564
926	7067	556
927	7075	548
928	7081	541
929	7088	533
930	7094	525
931	7100	518
932	7107	510
933	7114	502
934	7120	495
935	7127	487
936	7134	479
937	7141	472
938	7148	464
939	7155	456
940	7161	449
941	7168	441
942	7175	433
943	7181	426
944	7188	418
945	7194	410
946	7201	403
947	7208	395
948	7215	387
949	7222	380
950	7228	372
951	7235	364
952	7242	357
953	7249	349
954	7256	341
955	7263	334
956	7270	326
957	7276	319
958	7283	311
959	7290	303
960	7297	296
961	7305	288
962	7317	281
963	7324	273
964	7331	265
965	7338	258
966	7344	250
967	7351	243
968	7358	235
969	7365	227
970	7372	220
971	7378	212
972	7386	204
973	7393	197
974	7399	189
975	7406	182
976	7412	174
977	7419	166
978	7426	159
979	7433	151
980	7440	144
981	7446	136
982	7453	128
983	7459	121
984	7466	113
985	7472	106
986	7479	98
987	7486	90
988	7493	83
989	7499	75
990	7506	68
991	7513	60
992	7520	53
993	7526	45
994	7534	37
995	7540	30
996	7547	22
997	7554	15
998	7561	7
999	7568	0
